"fips","pop_density","prop_spec_hosts","treediversity_specrich_total","MEAN_MAT","MEAN_MAP","height_difference_NHminH","diameter_difference_NHminH","diameter_cv_t_difference_NHminH","height_cv_t_difference_NHminH","specialist_count","lat","US_L3NAME","broad_group","s_prop_spec_hosts","s_diameter_cv_diff","s_height_cv_diff","s_height_mean_diff","s_diameter_mean_diff","s_pop_density","s_MEAN_MAP","s_MEAN_MAT","s_tree_div","temp_bin"
"06015",10.62576584,0.0946233044615133,29,10.72167792,1841.485549,1143.38714842295,-0.112039048574883,-67.1038381827288,-67.8732794366732,2,41.74200468,"Klamath Mountains/California High North Coast Range","Douglas-fir group",-0.726391880608624,-1.62104385740785,-3.71480339390041,1.10941163302492,-0.153808412361044,-0.323053668933097,2.47569886698232,-0.366013124285839,-0.247873833940425,"Moderate"
"06017",43.0322569,0.450514247175856,32,10.67081259,1071.039146,1087.94388466106,-0.331991392924681,-47.949306914661,-51.5565123252234,2,38.77922815,"Sierra Nevada","Hemlock / Sitka spruce group",1.16231653330946,-0.350878465851659,-1.98887816117527,0.928615302193681,-1.77147746925459,-0.146417394346051,0.0846148047203457,-0.37795949260299,-0.0509457503828881,"Moderate"
"06019",64.16505069,0.422993492407809,30,12.69569644,451.5636161,736.1315626807,-0.388948048479925,-42.2491973830233,-46.0811382806563,6,36.75794407,"Central California Valley","Hemlock / Sitka spruce group",1.01626426040993,0.0271042555128458,-1.40971403156681,-0.218618331606034,-2.19037284201466,-0.0312300400666076,-1.83793043754121,0.097610178753762,-0.182231139421246,"Moderate"
"06021",8.245277189,0.24331550802139,22,14.74646074,719.9230769,657.100923817154,-0.483140558387503,-33.4224126596488,-43.5318686432078,3,39.5978314,"Central California Foothills and Coastal Mountains","Aspen / birch group",0.0627156302643737,0.612421448475831,-1.14006203725692,-0.476331326121332,-2.8831243065151,-0.336028867211456,-1.00507557939984,0.579258202259485,-0.707372695574679,"High"
"06023",14.72705074,0.0514040002606033,35,11.23879587,1561.719328,1303.73830555404,-0.260241688136315,-56.6951330442031,-56.2938346934446,4,40.69714538,"Coast Range","Aspen / birch group",-0.955756142776609,-0.930827174324168,-2.48997400663406,1.63230474729668,-1.243784629151,-0.30069902138996,1.6074430745124,-0.244561410631163,0.145982333174649,"Moderate"
"06027",0.678889375,0.0324933687002653,17,14.83291781,181.7534069,143.193265874712,-0.42176067157347,-33.736077195801,-35.0454252297315,3,36.51053551,"Mojave Basin and Range","White / red / jack pine group",-1.05611460840124,0.591621887640676,-0.242398503582118,-2.15214571073439,-2.43169768540675,-0.377270560212753,-2.67528770021596,0.599563742434724,-1.03558616817057,"High"
"06029",42.35955638,0.153942428035044,21,15.99165179,253.8323603,248.728774326033,-0.471136874563514,-36.4352330268914,-44.1458225068711,6,35.34422521,"Central California Valley","White / red / jack pine group",-0.411586095035428,0.412636859237319,-1.20500372930829,-1.80800232151487,-2.79484160169465,-0.150084045991414,-2.45159032681248,0.871707123922261,-0.773015390093858,"High"
"06033",19.75017182,0.155470249520154,26,12.87869223,1006.732673,653.975153772202,-0.232424129856769,-76.0694410300754,-63.1711816256879,1,39.09837941,"Central California Foothills and Coastal Mountains","Hemlock / Sitka spruce group",-0.403477967101955,-2.21556628616191,-3.21743346741379,-0.486524228140531,-1.03919666078823,-0.273319772191764,-0.114960638933948,0.140589062559848,-0.444801917497963,"Moderate"
"06035",2.601594524,0.653962264150943,20,7.6309692,469.3206522,453.294640526046,-0.272615692846717,-50.8180226486868,-44.3035451893825,3,40.67242922,"Eastern Cascades Slopes and Foothills","Hemlock / Sitka spruce group",2.24201240453656,-0.541107263026493,-1.22168703156174,-1.14092835232874,-1.33479090866598,-0.366790577235889,-1.78282139186796,-1.09190529347364,-0.838658084613037,"Low"
"06037",955.0283446,0.122147651006711,22,16.21911588,362.3755869,149.605038256809,-0.71917196917668,-13.1710167987491,-28.959724316792,9,34.30781796,"Southern California Mountains","Unknown",-0.58032054619639,1.95532155880643,0.401323668384793,-2.13123740119138,-4.6190490170122,4.82454941199624,-2.11472590875671,0.925129952360921,-0.707372695574679,"High"
"06039",28.17281068,0.480428134556575,24,12.82188836,557.2752294,796.816746150566,-0.426014769526984,-42.1341545628667,-48.1107452603382,4,37.21673257,"Central California Foothills and Coastal Mountains","Hemlock / Sitka spruce group",1.32106912857938,0.0347329156280395,-1.62439809703282,-0.0207284931886539,-2.46298502014618,-0.227410958810274,-1.50985394477883,0.127247952753628,-0.576087306536321,"Moderate"
"06043",4.615351425,0.34301212507977,25,12.56789091,776.1454545,720.872175237432,-0.444645485619848,-45.6464276476748,-49.0152963549957,1,37.57980105,"Sierra Nevada","Hemlock / Sitka spruce group",0.591804227015962,-0.198171124443914,-1.72007805298825,-0.268378051241651,-2.60000712382181,-0.355814303493137,-0.830589164123738,0.0675934279659692,-0.510444612017142,"Moderate"
"06045",9.590831769,0.0316792377927749,36,12.0437837,1295.625442,1110.15698335334,-0.244352951624014,-50.7670041918687,-54.1207382622128,3,39.44179959,"Klamath Mountains/California High North Coast Range","Aspen / birch group",-1.06043519010327,-0.537724153449232,-2.26011217566045,1.00105055343004,-1.12692878255812,-0.328694727028717,0.781619438497641,-0.0554998021051796,0.211625027693828,"Moderate"
"06049",0.865744754,0.596964586846543,16,7.843226674,409.4057143,324.913338077452,-0.255499563697102,-48.6594717148455,-42.3722909815224,2,41.58976064,"Eastern Cascades Slopes and Foothills","Hemlock / Sitka spruce group",1.93952650287928,-0.397970547556604,-1.01740634621609,-1.55957016478994,-1.20890803807883,-0.376252077897836,-1.9687676855313,-1.04205393180013,-1.10122886268975,"Low"
"06051",1.822930745,0.199529826623567,17,5.995647044,390.7933884,294.356572075223,-0.307832477494749,-53.8106367073939,-44.1103219738266,2,37.93878864,"Central Basin and Range","White / red / jack pine group",-0.169654388018398,-0.739551941962126,-1.20124861867036,-1.65921349024419,-1.59379748109789,-0.371034796976427,-2.02653112715141,-1.4759814568009,-1.03558616817057,"Low"
"06053",50.94072977,0.04430037817396,22,13.8218399,568.3003876,565.338942525147,-0.322133948912807,-21.0124556954618,-32.7003718381346,6,36.21968138,"Central California Foothills and Coastal Mountains","Aspen / birch group",-0.993454969001323,1.4353441097518,0.00565227712704781,-0.775560274811104,-1.69897957337988,-0.103311117185616,-1.47563731406541,0.362099262990745,-0.707372695574679,"Moderate"
"06055",71.50136379,0.0105960264900662,18,14.8219223,818.7118644,693.711157280653,-0.469697770156645,-23.5280249190481,-24.9796090043002,7,38.50697634,"Central California Foothills and Coastal Mountains","Aspen / birch group",-1.17232350700208,1.26853298171392,0.822325046909399,-0.356948096636464,-2.78425751505755,0.00875759737272142,-0.698484109309692,0.596981307359696,-0.969943473651395,"High"
"06057",40.07800891,0.40337552742616,26,10.70767231,1170.891892,1032.40814362582,-0.304550490691366,-43.1971935172043,-51.0538106976705,2,39.30283251,"Sierra Nevada","Hemlock / Sitka spruce group",0.912151985896297,-0.035758774864364,-1.93570430525152,0.747517409899916,-1.56965966837005,-0.162519951028097,0.39450827505652,-0.369302519549103,-0.444801917497963,"Moderate"
"06061",107.5099006,0.452074391988555,29,11.1779114,1039.292887,806.814266093635,-0.361912795845584,-51.3380791687475,-52.8606858903233,5,39.06406289,"Sierra Nevada","Hemlock / Sitka spruce group",1.17059620070476,-0.575592982577117,-2.12682865397108,0.0118726706043311,-1.99153844558595,0.205027344185874,-0.0139098605071986,-0.258860901137065,-0.247873833940425,"Moderate"
"06063",2.849797018,0.610353685042482,22,7.853321297,935.1418269,1035.52582381262,-0.24441891950204,-50.0257018941545,-51.3259799912763,0,40.00362197,"Sierra Nevada","Hemlock / Sitka spruce group",2.01058226570531,-0.488567298078548,-1.9644933324037,0.757683931497553,-1.12741395217678,-0.365437713582672,-0.33714316901912,-1.03968308147083,-0.707372695574679,"Low"
"06065",130.5631048,0.169565217391304,17,19.79594638,218.818854,210.145856960481,-0.556663281333798,-16.6145239512714,-40.6106359568629,6,33.74663292,"Mojave Basin and Range","Unknown",-0.32867616346765,1.72697748974526,-0.831065213953232,-1.93381832546469,-3.42385704678374,0.330682173634799,-2.56025490951654,1.76519399128533,-1.03558616817057,"High"
"06071",41.60642969,0.178025851938895,22,18.66247001,177.321562,235.17252974678,-0.375168830288033,-47.6107856616529,-47.8946782224287,5,34.84198575,"Mojave Basin and Range","Aspen / birch group",-0.283775690487793,-0.328430619237217,-1.60154335196347,-1.85220821982392,-2.08903173122496,-0.154189072128535,-2.68904195186221,1.49898268006788,-0.707372695574679,"High"
"06085",575.4906517,0.00346020761245675,22,14.86225454,612.0954774,592.063865683707,0.0870024511604963,-20.2947260190141,-31.2516368241424,10,37.23440219,"Central California Foothills and Coastal Mountains","Aspen / birch group",-1.21019320116048,1.48293782962718,0.15889392721023,-0.688412301892962,1.31006902941582,2.75582422928224,-1.33971904535994,0.606453845807707,-0.707372695574679,"High"
"06087",236.9573314,0.0168471720818291,19,13.88789257,774.7402597,2160.23140026805,-0.154421223674944,-53.6354840776023,-54.6239149346013,7,37.05423752,"Coast Range","Hemlock / Sitka spruce group",-1.13914876199243,-0.727937311173838,-2.31333628001042,4.42526458407003,-0.465513811209527,0.910599320153344,-0.834950192843673,0.377612570859804,-0.904300779132216,"Moderate"
"06089",18.33267418,0.342212356640769,38,11.81507847,1095.585977,824.252451972335,-0.241093594475421,-52.1884113224579,-49.1064520654011,6,40.76408084,"Klamath Mountains/California High North Coast Range","Hemlock / Sitka spruce group",0.58755986673973,-0.631979769486957,-1.72972015547222,0.0687372887617724,-1.10295740266568,-0.281046048446171,0.160796011037351,-0.109214128024995,0.342910416732186,"Moderate"
"06091",1.173899769,0.62328190743338,22,7.947041679,1020.182432,1176.71643887345,-0.204287756710673,-53.6128633151887,-53.9369989005217,0,39.57755923,"Sierra Nevada","Hemlock / Sitka spruce group",2.07919216687465,-0.726437294851524,-2.24067692856637,1.21809595306312,-0.832263925671457,-0.374572434342965,-0.0732192481494105,-1.01767166028873,-0.707372695574679,"Low"
"06093",2.675942607,0.413350098403674,39,8.508449345,857.6959922,1086.52048583101,-0.248333938147107,-49.9340224934868,-49.9626745681877,2,41.59277309,"Eastern Cascades Slopes and Foothills","Hemlock / Sitka spruce group",0.965086899009765,-0.48248790097835,-1.82028809777921,0.923973705211084,-1.15620748260269,-0.366385332237919,-0.577496683966668,-0.885817944720414,0.408553111251365,"Low"
"06097",121.7392204,0.0020891364902507,25,13.88918382,1001.940239,1333.45790168167,-0.340766199060873,-40.3714188740395,-24.745224966358,7,38.52915288,"Central California Foothills and Coastal Mountains","Douglas-fir group",-1.21746945704055,0.151622534855727,0.847117294201364,1.72921812448779,-1.83601295947052,0.282586313304935,-0.129833980560598,0.37791583731044,-0.510444612017142,"Moderate"
"06103",8.40194725,0.320364050056883,28,13.94087803,938.1340426,779.222380809859,-0.264606167391513,-54.1911697919834,-52.3092259166279,3,40.12613901,"Central California Valley","Hemlock / Sitka spruce group",0.471611199543755,-0.764785655469566,-2.06849732663535,-0.0781024008749966,-1.27588377799826,-0.335174914345559,-0.327856813416366,0.390056878615474,-0.313516528459604,"Moderate"
"06105",1.523026023,0.232602177686602,35,9.633825936,1253.876209,1216.06470925431,-0.236181395649523,-50.746110806565,-53.2430384001684,0,40.64748521,"Klamath Mountains/California High North Coast Range","Hemlock / Sitka spruce group",0.0058601312452848,-0.536338682066309,-2.16727244041664,1.34640771587649,-1.06682997667504,-0.372669471113996,0.652050496064715,-0.62150896940094,0.145982333174649,"Low"
"06107",37.13469744,0.45672131147541,29,11.68256653,489.0745856,653.270718150441,-0.39272658000365,-37.0912536986041,-42.5117517732551,3,36.22106787,"Central California Foothills and Coastal Mountains","Hemlock / Sitka spruce group",1.19525733949825,0.369135155035138,-1.03215797549309,-0.488821339946001,-2.21816255957596,-0.178562896623396,-1.7215149659624,-0.140336238933552,-0.247873833940425,"Moderate"
"06109",9.413377224,0.400094846664559,24,8.810245491,877.5242165,891.883973941465,-0.338182131164121,-45.0161813646518,-51.8190981465803,2,38.02653089,"Sierra Nevada","Hemlock / Sitka spruce group",0.894741457517697,-0.156378558202042,-2.01665348527839,0.289278616795137,-1.81700808507445,-0.32966196873592,-0.515959695900951,-0.814937289531252,-0.576087306536321,"Low"
"06111",177.362839,0.0770348837209302,10,14.34211957,452.6416382,161.941064197648,-0.644689835520487,-32.9521159783516,-34.7792280019163,9,34.44304892,"Southern California Mountains","White / red / jack pine group",-0.819733391316679,0.643607519280042,-0.21424117871319,-2.09101054447672,-4.07126016182538,0.585770905254851,-1.83458479084594,0.484293546714969,-1.49508502980483,"High"
"06115",47.36060524,0.140239043824701,18,15.53342245,903.2871287,1041.97325309078,-0.453692639279214,-25.4304611701058,-32.4758403873129,6,39.26426177,"Central California Foothills and Coastal Mountains","Hemlock / Sitka spruce group",-0.484309769484207,1.1423796109048,0.0294023554278912,0.778708515508181,-2.66654563047415,-0.122825104626159,-0.436004375817674,0.764086147721665,-0.969943473651395,"High"
"08003",8.630385032,0.560283687943262,3,5.589130484,248.5943396,95.3955019748469,-0.0742274777611827,-22.6036236180547,-22.6931834044539,0,37.57261059,"Arizona/New Mexico Plateau","Douglas-fir group",1.74486146909022,1.32983140369038,1.06417440398911,-2.30801063910778,0.124281863415178,-0.333929781118617,-2.46784654887387,-1.57145703029628,-1.95458389143908,"Low"
"08007",3.885936092,0.417607223476298,14,4.807005672,615.2585366,300.06522217726,-0.387132012933233,-34.2315488201272,-36.4928136908203,0,37.19496148,"Southern Rockies","Aspen / birch group",0.987679404125075,0.558766429007428,-0.395497720448149,-1.64059800979773,-2.17701656468656,-0.359790087443619,-1.32990247614544,-1.75514896887478,-1.23251425172811,"Low"
"08011",1.448859195,0.739130434782609,2,12.09382153,341.7958333,87.8350801369195,0.264003651994238,-17.3277644144186,-10.4086678039276,1,37.9546477,"Southwestern Tablelands","Aspen / birch group",2.69399873282913,1.67968145626532,2.3635834904788,-2.33266460850078,2.61184813283099,-0.373073728155328,-2.1785952715659,-0.0437477826653956,-2.02022658595826,"Moderate"
"08013",172.5816379,0.48458904109589,9,6.312225087,483.3846154,332.242872041005,-0.115053539821776,-47.2150593112382,-38.2150334009139,7,40.09200387,"Southern Rockies","Douglas-fir group",1.34315100324131,-0.302189417727811,-0.577667535929632,-1.53566910346346,-0.175978893093088,0.559710275957102,-1.73917381543848,-1.40162908549414,-1.56072772432401,"Low"
"08015",7.611110057,0.446750409612234,15,1.827422735,451.2980132,333.309401885124,-0.219579467250773,-34.9737441388092,-28.4041444496954,1,38.74719876,"Southern Rockies","Douglas-fir group",1.14234189832489,0.509550356091226,0.460090782290784,-1.5321912295171,-0.944728864569097,-0.339485487042793,-1.83875473739985,-2.45494183755181,-1.16687155720893,"Low"
"08019",9.316539047,0.624155405405405,10,1.526954556,586.0545455,493.071705302159,-0.151542331287216,-36.1258465480234,-32.533357896189,0,39.68811224,"Southern Rockies","Douglas-fir group",2.08382780878428,0.433152735745803,0.023318373275379,-1.01121832310602,-0.444340610498614,-0.330189799249609,-1.42053720089949,-2.52551060283688,-1.49508502980483,"Low"
"08021",2.438202297,0.545641729581332,13,3.677807381,499.8442211,517.622073741526,-0.205951354878425,-45.5136918539175,-39.800998556602,0,37.20185192,"Arizona/New Mexico Plateau","Aspen / birch group",1.66715679432807,-0.189369216994875,-0.74542486565852,-0.931161410268871,-0.84449908182327,-0.367681170241479,-1.68809135115915,-2.02035551894306,-1.29815694624729,"Low"
"08023",1.198319597,0.328700486448923,15,4.559085144,393.5923913,377.898379655199,-0.165905592460825,-32.551893821314,-27.6353283225211,0,37.27708138,"Arizona/New Mexico Plateau","White / red / jack pine group",0.515852554593852,0.670146844397884,0.541413212411456,-1.38678991239827,-0.549977143836383,-0.374439330532497,-2.01784440838895,-1.81337625140437,-1.16687155720893,"Low"
"08027",2.582810985,0.541694915254237,15,3.997376526,429.3148148,345.724687891212,-0.220556673163574,-34.6310442301024,-33.7513056441639,0,38.10908543,"Southern Rockies","Douglas-fir group",1.64621110413741,0.532275295565704,-0.105511482296658,-1.49170591166566,-0.95191585669698,-0.366892959636574,-1.90697969779568,-1.94530064936948,-1.16687155720893,"Low"
"08029",10.39792221,0.203733333333333,10,7.556564607,319.2921348,244.611655857632,-0.219890987321632,-31.7997101593851,-28.3172952672616,0,38.86279099,"Colorado Plateaus","Aspen / birch group",-0.147346434828737,0.720025259176366,0.469277356713291,-1.82142793649817,-0.94701998076847,-0.324295563648482,-2.24843560648833,-1.10938015645921,-1.49508502980483,"Low"
"08035",158.2005145,0.171117705242334,8,7.565180158,430.6102941,271.560175233486,-0.358604886918224,-23.8984282563711,-25.4554194966922,4,39.33126142,"Southwestern Tablelands","Douglas-fir group",-0.320437131464243,1.24397098677913,0.771995632436206,-1.73355083306116,-1.96720998511588,0.481323879322878,-1.90295917164985,-1.10735668496102,-1.62637041884319,"Low"
"08037",12.59754585,0.385517593064763,11,2.601097585,446.3764259,476.124435469681,-0.13395087284176,-38.6233339053152,-31.5717848001774,0,39.62762204,"Southern Rockies","Aspen / birch group",0.817380170052027,0.267540643093369,0.125029898492374,-1.06648210080277,-0.314961866766807,-0.312306196316368,-1.85402890690501,-2.27323447979324,-1.42944233528565,"Low"
"08041",129.0082542,0.428111587982833,13,8.176058642,388.2961877,225.676816602675,-0.293381740266345,-25.1613337098263,-29.1928807696065,5,38.83235236,"Southwestern Tablelands","Douglas-fir group",1.0434259243232,1.16022585215082,0.376661270353577,-1.88317302922716,-1.48751759336679,0.322207235172164,-2.03428120135617,-0.963884119917451,-1.29815694624729,"Low"
"08043",12.01322428,0.169324737020699,16,6.400192495,354.8081633,150.401444061616,-0.16843715486236,-30.1627403746052,-25.1777157798877,1,38.47412962,"Southern Rockies","White / red / jack pine group",-0.329952389538141,0.828575154684217,0.80137006971172,-2.1286403815069,-0.5685958595162,-0.31549112569038,-2.1382114437555,-1.38096882327087,-1.10122886268975,"Low"
"08045",7.808030504,0.321653971708379,14,5.126432683,414.1965066,229.538568887204,-0.225919868446741,-33.82646225286,-31.5229572340627,3,39.60046932,"Colorado Plateaus","Aspen / birch group",0.478456796281605,0.585628320385833,0.130194691728332,-1.8705801442444,-0.991360196703009,-0.338412143616511,-1.95389943892838,-1.68012748127502,-1.23251425172811,"Low"
"08047",15.71971147,0.24,7,3.033920639,530.047619,467.087332367834,-0.184068187390796,-29.565364593001,-24.7926301133654,0,39.85637636,"Southern Rockies","Douglas-fir group",0.0451202740896637,0.868188029200881,0.842102959019506,-1.09595141720475,-0.683556387549193,-0.295288380264038,-1.59435496266588,-2.17158049230828,-1.69201311336236,"Low"
"08049",3.248676246,0.323934837092732,10,2.001584753,528.668942,760.718522600642,-0.137657829614359,-43.2726428530326,-36.2347863534339,0,40.10543566,"Southern Rockies","Douglas-fir group",0.490561317991503,-0.0407619322814694,-0.368204575348617,-0.138442096691165,-0.34222517820821,-0.363263564560686,-1.59863369326787,-2.41403767721536,-1.49508502980483,"Low"
"08051",2.040567188,0.42004200420042,13,1.476700862,452.9282869,641.05409636238,-0.225705861969552,-39.4185015274145,-34.2741821306032,1,38.66582837,"Southern Rockies","Aspen / birch group",1.00060075245898,0.214811898132624,-0.160819357648448,-0.528658828660954,-0.989786257324701,-0.369848538012606,-1.83369517524729,-2.53731332067674,-1.29815694624729,"Low"
"08055",1.642659629,0.265469061876248,18,7.542181214,374.1452282,128.258835728188,-0.229774513620594,-35.8059909675153,-30.4219383340761,0,37.68493612,"Southwestern Tablelands","White / red / jack pine group",0.18028424059409,0.454362833919011,0.24665626087463,-2.20084576896226,-1.01970970232651,-0.372017390811932,-2.07819877121491,-1.11275827885473,-0.969943473651395,"Low"
"08057",0.314867922,0.344317417619368,7,2.173302196,684.0583658,718.610292407243,-0.132173771622532,-45.0119121526623,-37.2989985768391,0,40.66573087,"Southern Rockies","Douglas-fir group",0.598731396848834,-0.156095460419987,-0.480772874988114,-0.275753881752362,-0.301891937179055,-0.379254711881893,-1.1163818802339,-2.37370765634343,-1.69201311336236,"Low"
"08059",292.3597801,0.346711259754738,12,6.728696973,454.3409091,350.140821259156,-0.297760438467848,-33.3436755704903,-32.6269094641605,5,39.58612451,"Southern Rockies","Douglas-fir group",0.611435484646578,0.617642621694918,0.0134228461393875,-1.47730523148899,-1.51972131736431,1.21257839352013,-1.82931109555626,-1.30381537733782,-1.36379964076647,"Low"
"08067",12.82786228,0.26984126984127,17,6.194096,568.184,264.850559626432,-0.322633492734348,-37.6600856880107,-39.9897623279266,2,37.28623927,"Colorado Plateaus","Aspen / birch group",0.203487489061036,0.331415061734875,-0.765391575591204,-1.75543038705446,-1.70265353550589,-0.311050823246323,-1.47599852353348,-1.42937320083303,-1.03558616817057,"Low"
"08069",52.13777551,0.326163472819711,11,5.012113626,466.1662708,463.402418332289,-0.194905410700041,-39.3564166623143,-32.518592895737,6,40.66626887,"Southern Rockies","Douglas-fir group",0.502388657616952,0.218928837664377,0.0248801585645387,-1.10796764590146,-0.763260201854217,-0.096786445951313,-1.79261102948904,-1.70697676271272,-1.42944233528565,"Low"
"08077",17.7422369,0.134305150631681,12,8.101270954,343.6410749,153.212683170948,-0.263837396120745,-30.8453276281999,-26.1933086091934,3,39.01810028,"Colorado Plateaus","White / red / jack pine group",-0.515800860309589,0.78331178101562,0.693944543668425,-2.11947314131268,-1.27022974643871,-0.284264312383584,-2.17286855551712,-0.981448957625891,-1.36379964076647,"Low"
"08079",0.376067625,0.648351648351648,11,0.474394741,778.7368421,598.168267761005,-0.198924127766216,-35.1032239136545,-34.5369805559884,0,37.66935087,"Southern Rockies","Aspen / birch group",2.21223694246222,0.500964360087807,-0.188617170192728,-0.668506303894109,-0.792816396245228,-0.378921134034056,-0.822546780428551,-2.77271763414531,-1.42944233528565,"Low"
"08081",1.070415965,0.0525808007718283,13,6.077888672,339.7812912,89.2478932504571,-0.0830400758319247,-35.8148701917033,-26.1054983173496,1,40.61918818,"Wyoming Basin","White / red / jack pine group",-0.949510878398421,0.453774039387334,0.703232780569215,-2.32805753074693,0.0594684273410103,-0.375136487809439,-2.18484741251861,-1.45666596668042,-1.29815694624729,"Low"
"08083",4.997345868,0.18848167539267,14,8.769801664,407.2866667,162.642098115129,-0.300452197550441,-32.933399534129,-30.3801620407771,1,37.33862022,"Colorado Plateaus","White / red / jack pine group",-0.228286776999377,0.644848634469541,0.251075197434917,-2.08872452537415,-1.53951822104994,-0.353732187438068,-1.97534415979843,-0.82443603560244,-1.23251425172811,"Low"
"08085",7.284601726,0.082370820668693,12,8.009539162,355.0271084,118.791995451836,-0.221639020422392,-33.8841018348698,-25.932545842332,1,38.40317489,"Southern Rockies","White / red / jack pine group",-0.79141564618804,0.581806154172104,0.721527032038042,-2.23171642610612,-0.959876124974999,-0.341265168005557,-2.13753194660024,-1.00299333320793,-1.36379964076647,"Low"
"08093",3.229090873,0.39219512195122,10,2.271024921,415.6070381,391.682704562456,-0.202700013830329,-32.9472536259868,-30.9547216672458,0,39.12020631,"Southern Rockies","Douglas-fir group",0.852817725433017,0.643929949080536,0.190300477157663,-1.34184026122115,-0.820586657418518,-0.363370317473759,-1.94952184773471,-2.35075623411131,-1.49508502980483,"Low"
"08097",7.151650659,0.514724711907811,9,1.027543012,486.1741935,586.529223887906,-0.266984765495299,-40.5032908448193,-31.6747976603321,0,39.21730962,"Southern Rockies","Douglas-fir group",1.50308060017748,0.142877908790142,0.114133592047489,-0.706460354284746,-1.29337749720664,-0.341989837058241,-1.73051634658747,-2.64280374231836,-1.56072772432401,"Low"
"08101",27.0838745,0.152838427947598,10,10.98128016,313.6461126,71.8270476747489,-0.21408585516323,-25.9694436587741,-24.9387138801912,4,38.17341454,"Southwestern Tablelands","White / red / jack pine group",-0.417445008550401,1.1066388822918,0.826650776762197,-2.38486560347498,-0.904325356659849,-0.233346363224844,-2.26595806313817,-0.305042243432462,-1.49508502980483,"Moderate"
"08107",4.138385709,0.324011571841851,12,3.195533853,521.546875,649.422212292501,-0.154918246480338,-45.6532240232543,-38.845818057547,0,40.48496382,"Southern Rockies","Aspen / birch group",0.490968548266024,-0.198621802193648,-0.644389524903476,-0.50137102932371,-0.469169232183706,-0.358414074231166,-1.62073706194835,-2.13362357785667,-1.36379964076647,"Low"
"08109",0.820076876,0.342222222222222,15,2.761026065,431.9218107,481.946835885916,-0.168841996665273,-31.1811778949683,-28.6335685370404,0,38.08103645,"Southern Rockies","Aspen / birch group",0.587612223246913,0.761041051462175,0.435823179607051,-1.04749568910077,-0.571573322927401,-0.376500997283254,-1.89888887366748,-2.23567324650365,-1.16687155720893,"Low"
"08113",2.433533483,0.241228070175439,12,6.46131697,473.0373832,173.997644672087,-0.181768216859064,-36.9219096535732,-27.2027681065615,1,38.003367,"Colorado Plateaus","White / red / jack pine group",0.0516376258816008,0.380364609948658,0.587167778024753,-2.05169493849956,-0.666640945379443,-0.367706618288606,-1.77128649959873,-1.36661296454465,-1.36379964076647,"Low"
"08117",19.50730969,0.416028285209193,6,0.665254382,540.1578947,642.266229714175,-0.25503230917742,-38.9248877097364,-30.4134467663691,0,39.63783301,"Southern Rockies","Douglas-fir group",0.97930000012172,0.247544162850261,0.24755446643648,-0.524706152580702,-1.2054715519599,-0.274643527417285,-1.56297767412613,-2.72789182512637,-1.75765580788154,"Low"
"10001",118.0084662,0.0338718082334549,41,12.88892682,1132.530612,923.867469490211,-0.119530402419233,-44.183068068555,-33.4667141675537,3,39.08628989,"Middle Atlantic Coastal Plain","Oak / gum / cypress group",-1.04879924846385,-0.101133579291409,-0.0754084841264271,0.393574400448937,-0.208904580324468,0.262251297024775,0.275453860811992,0.142992785915521,0.539838500289723,"Moderate"
"10003",505.617178,0.0256410256410256,37,12.47058548,1150.935897,1083.88168299535,-0.309034878984901,-35.8627945440743,-27.8473291607663,10,39.57964166,"Middle Atlantic Coastal Plain","Oak / hickory group",-1.09247990023006,0.450596104467263,0.518988574394191,0.915368766791092,-1.60264070434396,2.37496873758545,0.332574750017946,0.0447400127607826,0.277267722213007,"Moderate"
"10005",94.96239262,0.0104571984435798,49,13.21159335,1118.063291,732.521599300478,-0.233122100427782,-41.5904719029316,-27.7907533897894,5,38.66136974,"Middle Atlantic Coastal Plain","White / red / jack pine group",-1.17306026556493,0.0707853195722703,0.524972943112759,-0.230390151828997,-1.04432997909265,0.136635334053246,0.230554461539012,0.218775115667385,1.06498005644316,"Moderate"
"12001",118.2181724,0.0159033078880407,44,20.42656639,1336.759398,905.974547846115,-0.140317886299842,-19.5322118069169,-17.9731569572798,0,29.67674485,"Southern Coastal Plain","White / red / jack pine group",-1.14415783648814,1.5335012785167,1.56344075305597,0.335226923016934,-0.361788922356558,0.263394331050188,0.909278865845743,1.91330310426319,0.736766583847261,"High"
"12007",36.41237098,0.00693240901213172,30,20.17193018,1322.860465,859.280476942738,-0.0494098906995846,-41.8576146608864,-50.0283099992877,0,29.95076209,"Southern Coastal Plain","White / red / jack pine group",-1.19176627534897,0.0530706868824729,-1.82723076270312,0.182961054846537,0.306806140548875,-0.182500041644553,0.866143461423916,1.85349855858259,-0.182231139421246,"High"
"12009",225.9622052,0.0264615384615385,35,22.22620273,1229.796791,424.171591476349,-0.18536466733978,-51.8230704156367,-31.1543106637475,0,28.29529767,"Southern Coastal Plain","Oak / hickory group",-1.08812544980204,-0.607753471830817,0.16918871629942,-1.23589643417574,-0.693091523455809,0.850668791822258,0.577319908207919,2.33597053912641,0.145982333174649,"High"
"12013",9.748232387,0.0132472826086957,49,19.37455896,1535.304878,882.358036852459,-0.350035624552935,-45.7245141887501,-44.3800132924357,0,30.40662742,"Southeastern Plains","White / red / jack pine group",-1.15825332668078,-0.203349158854264,-1.22977553510271,0.258215249371133,-1.90418619416831,-0.327836792156047,1.52546570377969,1.66622580758271,1.06498005644316,"High"
